order_id,customer_id,дата_заказа,сумма_заказа,категория,статус
O01530,C0151,2024-03-08,2369.75,электроника,выполнен
O01531,C0283,2024-09-02,403.88,одежда,выполнен
O01532,C0394,2024-03-17,410.85,спорт,выполнен
O01533,C0072,2024-07-26,928.74,одежда,выполнен
O01534,C0297,2024-09-10,1305.74,спорт,выполнен
O01535,C0255,2024-08-08,111.12,дом_и_сад,выполнен
O01536,C0073,2024-09-18,1528.09,продукты,возврат
O01537,C0314,2024-11-26,393.79,красота,выполнен
O01538,C0141,2024-12-09,612.81,одежда,выполнен
O01539,C0248,2024-09-15,2068.57,красота,выполнен
O01540,C0041,2024-11-03,559.39,одежда,выполнен
O01541,C0235,2024-03-14,195.29,электроника,выполнен
O01542,C0153,2024-05-04,204.56,дом_и_сад,возврат
O01543,C0402,2024-07-06,649.83,дом_и_сад,отменён
O01544,C0032,2024-09-10,509.03,книги,возврат
O01545,C0209,2024-11-16,697.55,одежда,возврат
O01546,C0232,2024-11-03,482.5,красота,отменён
O01547,C0356,2024-08-22,1795.68,электроника,выполнен
O01548,C0292,2024-09-06,678.45,электроника,выполнен
O01549,C0334,2024-11-27,162.33,одежда,отменён
O01550,C0381,2024-12-10,1278.22,дом_и_сад,выполнен
O01551,C0425,2024-03-12,3056.47,дом_и_сад,выполнен
O01552,C0154,2024-08-22,752.91,продукты,выполнен
O01553,C0268,2024-11-19,801.14,одежда,отменён
O01554,C0414,2024-06-04,356.41,электроника,выполнен
O01555,C0494,2024-04-24,547.87,одежда,выполнен
O01556,C0437,2024-11-08,994.56,продукты,выполнен
O01557,C0182,2024-08-15,1644.9,дом_и_сад,выполнен
O01558,C0104,2024-11-17,950.32,спорт,выполнен
O01559,C0248,2024-12-11,2848.17,красота,отменён
O01560,C0363,2024-09-01,719.66,электроника,выполнен
O01561,C0251,2024-11-01,271.14,одежда,возврат
O01562,C0243,2024-01-14,277.43,продукты,выполнен
O01563,C0413,2024-01-16,1785.64,дом_и_сад,возврат
O01564,C0176,2024-02-11,1488.73,продукты,выполнен
O01565,C0424,2024-04-19,178.45,красота,выполнен
O01566,C0200,2024-10-04,562.5,спорт,возврат
O01567,C0162,2024-11-19,579.08,электроника,возврат
O01568,C0230,2024-01-19,364.59,электроника,отменён
O01569,C0374,2024-03-06,215.23,дом_и_сад,выполнен
O01570,C0066,2024-06-15,358.21,дом_и_сад,выполнен
O01571,C0104,2024-03-13,310.23,электроника,возврат
O01572,C0472,2024-11-05,219.38,электроника,выполнен
O01573,C0095,2024-04-21,1291.1,спорт,отменён
O01574,C0287,2024-09-30,834.1,спорт,выполнен
O01575,C0293,2024-03-25,458.84,электроника,выполнен
O01576,C0248,2024-05-18,126.92,продукты,выполнен
O01577,C0325,2024-02-08,523.61,одежда,отменён
O01578,C0120,2024-04-14,1009.13,красота,отменён
O01579,C0278,2024-11-19,369.14,одежда,отменён
O01580,C0182,2024-10-07,265.08,дом_и_сад,выполнен
O01581,C0333,2024-05-02,602.8,продукты,выполнен
O01582,C0073,2024-08-05,869.62,электроника,возврат
O01583,C0288,2024-03-01,134.3,продукты,отменён
O01584,C0098,2024-04-09,1964.92,электроника,выполнен
O01585,C0144,2024-11-02,244.86,спорт,выполнен
O01586,C0115,2024-12-19,474.27,спорт,выполнен
O01587,C0098,2024-07-22,1711.31,электроника,выполнен
O01588,C0405,2024-09-14,735.31,одежда,выполнен
O01589,C0146,2024-01-05,1598.58,дом_и_сад,выполнен
O01590,C0460,2024-07-15,2305.25,одежда,выполнен
O01591,C0482,2024-06-28,206.9,продукты,выполнен
O01592,C0288,2024-12-07,1368.73,одежда,возврат
O01593,C0073,2024-05-12,1920.59,красота,возврат
O01594,C0182,2024-11-19,492.43,спорт,выполнен
O01595,C0393,2024-09-09,524.81,дом_и_сад,выполнен
O01596,C0181,2024-09-21,143.96,электроника,отменён
O01597,C0044,2024-04-02,1242.48,электроника,выполнен
O01598,C0282,2024-05-29,100.0,одежда,возврат
O01599,C0416,2024-05-17,1443.82,одежда,отменён
O01600,C0393,2024-07-26,213.98,дом_и_сад,выполнен
O01601,C0094,2024-05-04,2023.43,спорт,выполнен
O01602,C0335,2024-08-21,913.26,одежда,выполнен
O01603,C0116,2024-03-01,1490.96,спорт,выполнен
O01604,C0115,2024-11-02,347.16,электроника,выполнен
O01605,C0434,2024-09-22,228.89,электроника,отменён
O01606,C0127,2024-05-13,162.24,книги,выполнен
O01607,C0135,2024-11-13,1592.34,спорт,выполнен
O01608,C0001,2024-04-22,1130.43,спорт,выполнен
O01609,C0428,2024-07-09,1162.97,одежда,отменён
O01610,C0388,2024-07-05,839.79,одежда,выполнен
O01611,C0315,2024-11-14,1027.72,электроника,возврат
O01612,C0367,2024-03-29,526.72,книги,выполнен
O01613,C0081,2024-07-05,894.48,спорт,выполнен
O01614,C0232,2024-11-02,335.13,электроника,выполнен
O01615,C0169,2024-05-11,505.63,книги,возврат
O01616,C0047,2024-12-25,7590.58,продукты,выполнен
O01617,C0247,2024-05-02,686.18,дом_и_сад,выполнен
O01618,C0457,2024-02-17,137.37,электроника,выполнен
O01619,C0026,2024-10-14,479.68,электроника,отменён
O01620,C0147,2024-06-27,285.43,электроника,выполнен
O01621,C0111,2024-06-28,755.5,одежда,возврат
O01622,C0122,2024-04-08,326.53,дом_и_сад,возврат
O01623,C0446,2024-11-25,561.46,дом_и_сад,возврат
O01624,C0237,2024-02-03,368.02,спорт,выполнен
O01625,C0237,2024-03-10,778.79,книги,выполнен
O01626,C0373,2024-06-19,402.66,одежда,отменён
O01627,C0081,2024-09-28,884.93,книги,выполнен
O01628,C0248,2024-02-28,3161.7,книги,выполнен
O01629,C0214,2024-06-29,264.14,продукты,отменён
O01630,C0305,2024-01-19,1186.88,электроника,возврат
O01631,C0499,2024-08-13,100.0,дом_и_сад,выполнен
O01632,C0377,2024-04-04,552.13,одежда,отменён
O01633,C0197,2024-10-23,798.81,дом_и_сад,выполнен
O01634,C0406,2024-03-21,365.62,электроника,отменён
O01635,C0092,2024-06-23,159.19,спорт,выполнен
O01636,C0019,2024-08-09,645.21,продукты,возврат
O01637,C0107,2024-04-12,2265.82,электроника,выполнен
O01638,C0165,2024-02-23,591.61,одежда,выполнен
O01639,C0256,2024-07-01,1039.88,электроника,возврат
O01640,C0312,2024-12-16,1638.45,продукты,выполнен
O01641,C0447,2024-11-13,4803.88,книги,возврат
O01642,C0256,2024-12-20,286.62,одежда,отменён
O01643,C0254,2024-12-14,311.29,дом_и_сад,выполнен
O01644,C0029,2024-11-16,526.48,электроника,выполнен
O01645,C0022,2024-03-08,1088.28,дом_и_сад,выполнен
O01646,C0275,2024-01-28,103.9,красота,выполнен
O01647,C0220,2024-09-30,1122.16,одежда,выполнен
O01648,C0413,2024-10-08,748.9,книги,выполнен
O01649,C0089,2024-12-25,433.91,продукты,выполнен
O01650,C0014,2024-11-06,934.87,одежда,выполнен
O01651,C0224,2024-04-28,1355.22,книги,возврат
O01652,C0122,2024-05-13,1513.86,электроника,выполнен
O01653,C0029,2024-05-08,673.04,электроника,выполнен
O01654,C0356,2024-01-08,863.36,спорт,выполнен
O01655,C0059,2024-02-20,837.7,дом_и_сад,отменён
O01656,C0309,2024-12-06,1781.05,дом_и_сад,выполнен
O01657,C0144,2024-10-07,902.32,электроника,возврат
O01658,C0093,2024-06-23,1114.52,красота,отменён
O01659,C0188,2024-07-01,1358.49,дом_и_сад,выполнен
O01660,C0394,2024-07-10,3187.05,красота,отменён
O01661,C0195,2024-09-05,416.28,одежда,выполнен
O01662,C0367,2024-08-22,2441.99,дом_и_сад,выполнен
O01663,C0066,2024-03-23,4802.44,книги,выполнен
O01664,C0378,2024-04-02,438.06,продукты,выполнен
O01665,C0121,2024-11-07,559.23,красота,выполнен
O01666,C0336,2024-09-24,472.12,одежда,возврат
O01667,C0286,2024-04-29,1124.97,одежда,отменён
O01668,C0460,2024-03-11,150.0,красота,возврат
O01669,C0192,2024-01-17,446.04,красота,возврат
O01670,C0035,2024-09-09,534.37,одежда,выполнен
O01671,C0011,2024-05-01,498.26,электроника,выполнен
O01672,C0406,2024-01-10,494.26,дом_и_сад,отменён
O01673,C0263,2024-10-13,449.71,красота,возврат
O01674,C0381,2024-11-11,1238.81,спорт,отменён
O01675,C0121,2024-11-21,1023.1,спорт,возврат
O01676,C0167,2024-09-29,2598.58,дом_и_сад,выполнен
O01677,C0019,2024-11-01,1241.34,электроника,возврат
O01678,C0477,2024-10-19,276.42,красота,выполнен
O01679,C0334,2024-07-28,580.55,одежда,выполнен
O01680,C0461,2024-08-05,533.26,спорт,отменён
O01681,C0137,2024-08-28,815.82,продукты,выполнен
O01682,C0310,2024-07-18,1594.95,продукты,возврат
O01683,C0337,2024-08-03,771.76,дом_и_сад,выполнен
O01684,C0155,2024-07-23,773.4,красота,выполнен
O01685,C0417,2024-08-03,670.51,спорт,выполнен
O01686,C0470,2024-03-20,1272.15,дом_и_сад,выполнен
O01687,C0436,2024-09-23,421.95,электроника,отменён
O01688,C0363,2024-02-04,207.35,книги,отменён
O01689,C0143,2024-10-15,1113.95,одежда,выполнен
O01690,C0144,2024-01-18,897.97,электроника,выполнен
O01691,C0477,2024-06-13,1917.42,электроника,отменён
O01692,C0003,2024-01-13,100.0,дом_и_сад,выполнен
O01693,C0352,2024-07-20,613.83,красота,выполнен
O01694,C0347,2024-08-16,724.42,спорт,выполнен
O01695,C0314,2024-12-11,198.6,одежда,выполнен
O01696,C0494,2024-01-01,620.62,одежда,возврат
O01697,C0154,2024-11-14,1719.07,продукты,отменён
O01698,C0165,2024-08-04,3529.43,электроника,отменён
O01699,C0041,2024-02-03,1459.61,продукты,выполнен
O01700,C0222,2024-12-24,513.08,спорт,выполнен
O01701,C0131,2024-09-22,1824.78,красота,выполнен
O01702,C0167,2024-05-07,1379.01,продукты,выполнен
O01703,C0410,2024-07-30,451.46,одежда,выполнен
O01704,C0463,2024-09-19,417.62,книги,выполнен
O01705,C0099,2024-11-07,581.26,дом_и_сад,отменён
O01706,C0182,2024-03-20,286.95,книги,выполнен
O01707,C0460,2024-06-13,518.72,одежда,выполнен
O01708,C0034,2024-09-08,981.81,продукты,выполнен
O01709,C0046,2024-01-12,1526.61,красота,выполнен
O01710,C0089,2024-10-30,491.23,электроника,выполнен
O01711,C0304,2024-07-30,2019.77,дом_и_сад,выполнен
O01712,C0077,2024-10-08,1118.88,одежда,выполнен
O01713,C0478,2024-04-21,1160.4,продукты,выполнен
O01714,C0223,2024-07-29,318.87,книги,выполнен
O01715,C0254,2024-08-26,2824.84,продукты,возврат
O01716,C0125,2024-09-24,1035.55,книги,отменён
O01717,C0238,2024-10-24,509.72,продукты,выполнен
O01718,C0333,2024-11-12,442.62,красота,выполнен
O01719,C0369,2024-02-27,518.86,продукты,выполнен
O01720,C0370,2024-02-03,294.52,электроника,отменён
O01721,C0293,2024-09-19,1466.51,продукты,отменён
O01722,C0444,2024-12-30,319.66,дом_и_сад,выполнен
O01723,C0399,2024-02-04,838.71,книги,выполнен
O01724,C0371,2024-09-27,464.08,продукты,выполнен
O01725,C0032,2024-08-14,1137.56,спорт,выполнен
O01726,C0003,2024-01-25,1268.21,книги,выполнен
O01727,C0113,2024-08-21,397.37,книги,выполнен
O01728,C0333,2024-02-28,647.36,спорт,выполнен
O01729,C0206,2024-09-07,209.62,книги,отменён
O01730,C0200,2024-11-30,2592.65,спорт,возврат
O01731,C0436,2024-03-26,1563.06,электроника,выполнен
O01732,C0440,2024-09-07,217.8,электроника,выполнен
O01733,C0447,2024-06-28,332.45,красота,выполнен
O01734,C0154,2024-07-25,597.14,электроника,отменён
O01735,C0342,2024-12-09,686.09,продукты,выполнен
O01736,C0139,2024-05-28,384.2,красота,выполнен
O01737,C0101,2024-03-11,266.15,электроника,выполнен
O01738,C0098,2024-04-30,912.35,книги,выполнен
O01739,C0167,2024-09-09,2674.69,книги,отменён
O01740,C0214,2024-04-02,694.88,красота,возврат
O01741,C0408,2024-09-12,526.7,одежда,выполнен
O01742,C0064,2024-09-10,484.21,одежда,возврат
O01743,C0361,2024-12-17,276.61,книги,отменён
O01744,C0266,2024-10-14,388.55,одежда,отменён
O01745,C0146,2024-11-04,1650.59,спорт,отменён
